event_id,event_year,structure_type,material,location,corrosion_environment,age_at_event_years,corrosion_rate_mm_yr,failure_mode,severity,replacement_value_USD,repair_cost_USD,loss_ratio,detected_by,was_predicted,warning_lead_months,insurance_claim_filed,regulatory_action,severity_num,severity_loss_score,repair_impact_score,failure_cost_ratio,prediction_gap,failure_risk_score
FE-00581,2008,Bridge,Prestressed Concrete,Rural South,Mild,52,0.0415,Creep,Minor,3595655.0,116231.0,0.0323,Emergency,0,0,1,0,1,0.0323,3754.2613,0.03232540385548669,1.0,0.0415
FE-00582,2019,Bridge,Reinforced Concrete,Urban Northeast,Moderate,29,0.0856,Fatigue crack,Catastrophic,5633290.0,6426245.0,1.1408,Emergency,0,0,1,0,4,4.5632,7331060.296,1.1407623253906687,4.0,0.3424
FE-00583,2013,Building,Steel (A514 HY),Coastal California,Moderate,54,0.0953,Fatigue crack,Catastrophic,3891499.0,5630540.0,1.4469,Sensor alert,0,0,1,0,4,5.7876,8146828.326,1.446882036973413,4.0,0.3812
FE-00584,2007,Building,Steel (A588 Weathering),Rural Midwest,Mild,54,0.0169,Settlement,Moderate,479659.0,80892.0,0.1686,Public report,1,17,1,0,2,0.3372,13638.3912,0.16864480808240853,0.1111111111111111,0.0338
FE-00585,2006,Bridge,Steel (A588 Weathering),Desert Southwest,Mild,51,0.0107,Erosion,Catastrophic,105271.0,118984.0,1.1303,Emergency,0,0,0,1,4,4.5212,134487.6152,1.1302637953472465,4.0,0.0428
FE-00586,2014,Bridge,Reinforced Concrete,Coastal Carolina,Severe,43,0.0627,Fatigue crack,Catastrophic,2337837.0,3006259.0,1.2859,Routine inspection,1,29,1,0,4,5.1436,3865748.4481,1.2859147151833084,0.13333333333333333,0.2508
FE-00587,2017,Bridge,Steel (A36),Rural South,Mild,46,0.023,Buckling,Major,1968344.0,827951.0,0.4206,Routine inspection,0,0,1,1,3,1.2618,348236.1906,0.420633283613027,3.0,0.069
FE-00588,2021,Pipeline,Composite Steel-Concrete,Urban West,Mild,59,0.0468,Corrosion,Major,492025.0,230188.0,0.4678,Routine inspection,1,2,0,0,3,1.4034,107681.9464,0.4678380163609573,1.0,0.1404
FE-00589,2005,Pipeline,Steel (A36),Urban West,Mild,56,0.0489,Erosion,Major,629280.0,369748.0,0.5876,Emergency,0,0,0,1,3,1.7628,217263.9248,0.5875730994152046,3.0,0.1467
FE-00590,2014,Bridge,Prestressed Concrete,Pacific Northwest,Mild,38,0.0448,Corrosion,Moderate,733632.0,158996.0,0.2167,Sensor alert,0,0,0,0,2,0.4334,34454.4332,0.2167244613103027,2.0,0.0896
FE-00591,2006,Pipeline,Steel (A36),Pacific Northwest,Mild,36,0.0275,Erosion,Minor,441504.0,29472.0,0.0668,Routine inspection,0,0,1,0,1,0.0668,1968.7296,0.06675364209610785,1.0,0.0275
FE-00592,2020,Pipeline,Steel (A36),Industrial New Jersey,Moderate,47,0.049,Corrosion,Moderate,231785.0,52669.0,0.2272,Emergency,1,0,1,0,2,0.4544,11966.3968,0.22723213322691288,2.0,0.098
FE-00593,2023,Building,Reinforced Concrete,Rural Mountain,Mild,32,0.0274,Fatigue crack,Major,597463.0,369045.0,0.6177,Emergency,1,17,0,0,3,1.8531,227959.0965,0.6176867856252186,0.16666666666666666,0.0822
FE-00594,2010,Bridge,Steel (A514 HY),Urban Midwest,Moderate,26,0.0288,Corrosion,Minor,4951372.0,200669.0,0.0405,Public report,0,0,1,0,1,0.0405,8127.0945,0.04052795871528134,1.0,0.0288
FE-00595,2021,Pipeline,Prestressed Concrete,Rural Midwest,Mild,27,0.0327,Overload,Major,754945.0,363576.0,0.4816,Emergency,0,0,0,0,3,1.4447999999999999,175098.2016,0.4815926988058733,3.0,0.09809999999999999
FE-00596,2011,Bridge,Steel (A36),Rural Mountain,Mild,61,0.0221,Overload,Major,693044.0,330109.0,0.4763,Routine inspection,0,0,1,0,3,1.4289,157230.9167,0.4763175209654798,3.0,0.0663
FE-00597,2018,Bridge,Reinforced Concrete,Rural Mountain,Mild,41,0.0154,Corrosion,Minor,1267849.0,33542.0,0.0265,Sensor alert,0,0,0,0,1,0.0265,888.8629999999999,0.026455831885342812,1.0,0.0154
FE-00598,2009,Bridge,Composite Steel-Concrete,Industrial Ohio,Moderate,57,0.0785,Brittle fracture,Moderate,602407.0,101907.0,0.1692,Public report,0,0,0,0,2,0.3384,17242.664399999998,0.16916636094866094,2.0,0.157
FE-00599,2005,Bridge,Composite Steel-Concrete,Rural Midwest,Mild,29,0.0293,Corrosion,Moderate,842294.0,248926.0,0.2955,Routine inspection,1,18,1,0,2,0.591,73557.633,0.2955333885792847,0.10526315789473684,0.0586
FE-00600,2017,Building,Steel (A36),Coastal California,Moderate,31,0.0469,Corrosion,Catastrophic,2998740.0,1778994.0,0.5932,Sensor alert,0,0,1,1,4,2.3728,1055299.2407999998,0.5932471638087997,4.0,0.1876
FE-00601,2023,Bridge,Steel (A588 Weathering),Rural Mountain,Mild,50,0.0098,Overload,Major,436999.0,130315.0,0.2982,Routine inspection,0,0,1,1,3,0.8946000000000001,38859.933000000005,0.2982043437170337,3.0,0.0294
FE-00602,2005,Pipeline,Steel (A36),Industrial New Jersey,Moderate,55,0.0775,Buckling,Moderate,561881.0,161982.0,0.2883,Emergency,1,7,0,0,2,0.5766,46699.4106,0.2882852418928563,0.25,0.155
FE-00603,2016,Bridge,Reinforced Concrete,Pacific Northwest,Mild,44,0.0442,Corrosion,Minor,2064182.0,53215.0,0.0258,Emergency,0,0,0,0,1,0.0258,1372.947,0.025780187987299568,1.0,0.0442
FE-00604,2008,Pipeline,Prestressed Concrete,Rural South,Mild,52,0.0361,Fatigue crack,Moderate,4157252.0,1027165.0,0.2471,Sensor alert,1,14,1,0,2,0.4942,253812.47149999999,0.2470778774055554,0.13333333333333333,0.0722
FE-00605,2010,Bridge,Prestressed Concrete,Pacific Northwest,Mild,54,0.057,Buckling,Catastrophic,832905.0,1129320.0,1.3559,Public report,0,0,1,1,4,5.4236,1531244.9880000001,1.3558809227943163,4.0,0.228
FE-00606,2009,Bridge,Reinforced Concrete,Urban West,Mild,65,0.0479,Creep,Moderate,2647317.0,498667.0,0.1884,Routine inspection,0,0,0,0,2,0.3768,93948.8628,0.1883669390556552,2.0,0.0958
FE-00607,2018,Bridge,Steel (A588 Weathering),Rural Midwest,Mild,24,0.0182,Buckling,Major,5287675.0,1782791.0,0.3372,Load test,1,0,0,1,3,1.0116,601157.1252,0.33715971575408854,3.0,0.0546
FE-00608,2017,Pipeline,Reinforced Concrete,Coastal Carolina,Severe,48,0.0748,Overload,Moderate,224584.0,58766.0,0.2617,Routine inspection,0,0,1,0,2,0.5234,15379.062199999998,0.26166601360738073,2.0,0.1496
FE-00609,2012,Building,Steel (A36),Desert Southwest,Mild,67,0.0156,Corrosion,Major,566386.0,217972.0,0.3848,Routine inspection,0,0,1,0,3,1.1543999999999999,83875.6256,0.38484708308468074,3.0,0.046799999999999994
FE-00610,2014,Pipeline,Composite Steel-Concrete,Urban Northeast,Moderate,60,0.0817,Settlement,Moderate,1649290.0,330992.0,0.2007,Load test,0,0,1,0,2,0.4014,66430.0944,0.2006875685901206,2.0,0.1634
FE-00611,2017,Building,Steel (A588 Weathering),Urban West,Mild,75,0.0256,Fatigue crack,Moderate,2708955.0,412719.0,0.1524,Emergency,0,0,1,0,2,0.3048,62898.37560000001,0.15235358283913908,2.0,0.0512
FE-00612,2011,Building,Steel (A36),Rural South,Mild,36,0.0294,Buckling,Major,1554188.0,945424.0,0.6083,Emergency,0,0,0,0,3,1.8249,575101.4192,0.608307360499502,3.0,0.0882
FE-00613,2013,Bridge,Prestressed Concrete,Pacific Northwest,Mild,64,0.0445,Buckling,Minor,1173808.0,60431.0,0.0515,Public report,0,0,1,0,1,0.0515,3112.1965,0.051482866022381855,1.0,0.0445
FE-00614,2014,Pipeline,Steel (A36),Urban Northeast,Moderate,46,0.0404,Brittle fracture,Minor,587027.0,16408.0,0.028,Sensor alert,0,0,1,0,1,0.028,459.42400000000004,0.027951014178223488,1.0,0.0404
FE-00615,2007,Pipeline,Timber,Rural Midwest,Mild,64,0.0202,Erosion,Minor,940394.0,34759.0,0.037,Routine inspection,0,0,0,0,1,0.037,1286.0829999999999,0.03696216692152438,1.0,0.0202
FE-00616,2015,Bridge,Prestressed Concrete,Industrial Michigan,Moderate,67,0.0677,Corrosion,Moderate,784424.0,229174.0,0.2922,Public report,1,6,1,0,2,0.5844,66964.6428,0.2921557728983305,0.2857142857142857,0.1354
FE-00617,2022,Bridge,Timber,Industrial Michigan,Moderate,44,0.0427,Corrosion,Moderate,4209358.0,426143.0,0.1012,Load test,1,26,1,0,2,0.2024,43125.6716,0.10123705325135092,0.07407407407407407,0.0854
FE-00618,2020,Bridge,Prestressed Concrete,Coastal Florida,Severe,40,0.1434,Erosion,Moderate,4211548.0,996960.0,0.2367,Sensor alert,0,0,1,0,2,0.4734,235980.432,0.23672055975617518,2.0,0.2868
FE-00619,2005,Building,Steel (A36),Industrial Michigan,Moderate,33,0.0885,Corrosion,Moderate,580218.0,89010.0,0.1534,Public report,0,0,1,0,2,0.3068,13654.134,0.15340785704683413,2.0,0.177
FE-00620,2020,Bridge,Prestressed Concrete,Rural Mountain,Mild,57,0.0192,Fatigue crack,Minor,5563426.0,321456.0,0.0578,Load test,0,0,0,0,1,0.0578,18580.1568,0.057780223912387796,1.0,0.0192
FE-00621,2020,Bridge,Steel (A36),Pacific Northwest,Mild,86,0.0458,Overload,Catastrophic,4440412.0,3272212.0,0.7369,Routine inspection,0,0,1,1,4,2.9476,2411293.0228,0.7369163041627669,4.0,0.1832
FE-00622,2007,Bridge,Prestressed Concrete,Urban West,Mild,36,0.0284,Corrosion,Moderate,382936.0,111465.0,0.2911,Emergency,1,9,1,0,2,0.5822,32447.4615,0.2910799715879416,0.2,0.0568
FE-00623,2016,Bridge,Reinforced Concrete,Urban Midwest,Moderate,67,0.0697,Brittle fracture,Moderate,3368460.0,368511.0,0.1094,Sensor alert,0,0,1,0,2,0.2188,40315.1034,0.10940043818243352,2.0,0.1394
FE-00624,2020,Bridge,Timber,Urban Midwest,Moderate,32,0.025,Erosion,Moderate,1070656.0,139012.0,0.1298,Routine inspection,1,9,1,0,2,0.2596,18043.7576,0.12983815529918105,0.2,0.05
FE-00625,2010,Pipeline,Timber,Desert Southwest,Mild,51,0.0178,Fatigue crack,Catastrophic,1064269.0,1444330.0,1.3571,Routine inspection,1,22,1,1,4,5.4284,1960100.243,1.3571099036051975,0.17391304347826086,0.0712
FE-00626,2014,Power Plant,Steel (A36),Industrial New Jersey,Moderate,47,0.0977,Fatigue crack,Minor,511781.0,29645.0,0.0579,Load test,0,0,0,0,1,0.0579,1716.4455,0.057925167210193425,1.0,0.0977
FE-00627,2023,Pipeline,Steel (A36),Industrial New Jersey,Moderate,62,0.0684,Overload,Catastrophic,289843.0,244798.0,0.8446,Emergency,0,0,0,1,4,3.3784,206756.3908,0.8445882771017413,4.0,0.2736
FE-00628,2014,Pipeline,Timber,Coastal Florida,Severe,48,0.0861,Fatigue crack,Minor,1016585.0,37424.0,0.0368,Public report,1,30,0,0,1,0.0368,1377.2032,0.03681344894917789,0.03225806451612903,0.0861
FE-00629,2010,Building,Timber,Coastal Texas,Severe,29,0.0661,Corrosion,Major,218485.0,116327.0,0.5324,Routine inspection,0,0,1,1,3,1.5972,61932.4948,0.532425566972561,3.0,0.19830000000000003
FE-00630,2016,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,32,0.0804,Creep,Catastrophic,503419.0,304565.0,0.605,Routine inspection,0,0,1,1,4,2.42,184261.82499999998,0.6049930574729996,4.0,0.3216
FE-00631,2019,Bridge,Steel (A36),Urban Midwest,Moderate,52,0.0578,Erosion,Moderate,650077.0,191407.0,0.2944,Emergency,1,5,0,0,2,0.5888,56350.220799999996,0.29443742818158464,0.3333333333333333,0.1156
FE-00632,2014,Power Plant,Timber,Rural Mountain,Mild,23,0.0285,Corrosion,Moderate,5977375.0,1075494.0,0.1799,Routine inspection,0,0,1,0,2,0.3598,193481.3706,0.17992747652606705,2.0,0.057
FE-00633,2009,Building,Steel (A36),Industrial New Jersey,Moderate,34,0.0786,Buckling,Major,7996865.0,3184121.0,0.3982,Public report,0,0,1,1,3,1.1945999999999999,1267916.9822,0.3981711583226677,3.0,0.2358
FE-00634,2018,Power Plant,Reinforced Concrete,Urban Midwest,Moderate,39,0.0456,Overload,Catastrophic,2656536.0,2678707.0,1.0083,Routine inspection,1,7,1,1,4,4.0332,2700940.2681,1.0083458308112518,0.5,0.1824
FE-00635,2006,Bridge,Composite Steel-Concrete,Urban West,Mild,31,0.0302,Buckling,Moderate,1920382.0,197822.0,0.103,Emergency,0,0,0,0,2,0.206,20375.665999999997,0.10301179661129921,2.0,0.0604
FE-00636,2008,Bridge,Prestressed Concrete,Urban West,Mild,66,0.0509,Brittle fracture,Moderate,2863673.0,642323.0,0.2243,Sensor alert,0,0,1,0,2,0.4486,144073.0489,0.22430040022027656,2.0,0.1018
FE-00637,2005,Bridge,Timber,Coastal Florida,Severe,38,0.1428,Fatigue crack,Catastrophic,595395.0,722919.0,1.2142,Load test,1,1,0,0,4,4.8568,877768.2498,1.214183861134205,2.0,0.5712
FE-00638,2009,Power Plant,Steel (A36),Urban West,Mild,60,0.0287,Brittle fracture,Moderate,515388.0,104640.0,0.203,Sensor alert,1,25,1,0,2,0.406,21241.920000000002,0.2030315024796852,0.07692307692307693,0.0574
FE-00639,2022,Bridge,Reinforced Concrete,Urban Midwest,Moderate,75,0.0638,Creep,Minor,3069369.0,153236.0,0.0499,Sensor alert,0,0,0,0,1,0.0499,7646.4764,0.04992426782182266,1.0,0.0638
FE-00640,2010,Power Plant,Steel (A36),Industrial New Jersey,Moderate,48,0.0617,Settlement,Moderate,1048467.0,286544.0,0.2733,Sensor alert,0,0,0,0,2,0.5466,78312.4752,0.27329806279072205,2.0,0.1234
FE-00641,2014,Bridge,Reinforced Concrete,Coastal Carolina,Severe,49,0.0536,Buckling,Minor,2432812.0,83614.0,0.0344,Public report,0,0,0,0,1,0.0344,2876.3216,0.034369281309036624,1.0,0.0536
FE-00642,2017,Bridge,Steel (A588 Weathering),Pacific Northwest,Mild,60,0.0255,Corrosion,Minor,2138508.0,134568.0,0.0629,Routine inspection,0,0,1,0,1,0.0629,8464.3272,0.06292611484268472,1.0,0.0255
FE-00643,2019,Pipeline,Steel (A36),Urban Midwest,Moderate,65,0.0355,Corrosion,Moderate,158936.0,16468.0,0.1036,Sensor alert,0,0,1,0,2,0.2072,1706.0847999999999,0.10361403332158857,2.0,0.071
FE-00644,2018,Pipeline,Reinforced Concrete,Rural South,Mild,38,0.0449,Fatigue crack,Major,2498976.0,1046816.0,0.4189,Routine inspection,1,18,0,0,3,1.2567,438511.22239999997,0.41889798061285904,0.15789473684210525,0.13470000000000001
FE-00645,2021,Bridge,Composite Steel-Concrete,Rural Midwest,Mild,30,0.0184,Fatigue crack,Major,712441.0,202569.0,0.2843,Sensor alert,0,0,1,0,3,0.8529,57590.3667,0.284330913015955,3.0,0.0552
FE-00646,2018,Bridge,Reinforced Concrete,Industrial Michigan,Moderate,86,0.0841,Fatigue crack,Minor,2333733.0,139058.0,0.0596,Public report,1,8,1,0,1,0.0596,8287.8568,0.05958607947010219,0.1111111111111111,0.0841
FE-00647,2006,Bridge,Reinforced Concrete,Industrial Ohio,Moderate,52,0.0624,Fatigue crack,Major,3186586.0,2319240.0,0.7278,Routine inspection,0,0,1,1,3,2.1834,1687942.872,0.7278134028078953,3.0,0.18719999999999998
FE-00648,2005,Bridge,Aluminium Alloy,Coastal Texas,Severe,37,0.099,Fatigue crack,Catastrophic,555725.0,467213.0,0.8407,Public report,0,0,1,0,4,3.3628,392785.9691,0.8407269782716271,4.0,0.396
FE-00649,2021,Bridge,Reinforced Concrete,Urban West,Mild,28,0.0524,Brittle fracture,Catastrophic,270482.0,182748.0,0.6756,Routine inspection,0,0,0,0,4,2.7024,123464.54879999999,0.6756383049519007,4.0,0.2096
FE-00650,2008,Bridge,Reinforced Concrete,Industrial Michigan,Moderate,53,0.0644,Brittle fracture,Major,1368656.0,792632.0,0.5791,Routine inspection,0,0,0,0,3,1.7372999999999998,459013.19119999994,0.5791316444745794,3.0,0.19319999999999998
FE-00651,2011,Bridge,FRP Composite,Desert Southwest,Mild,34,0.0261,Corrosion,Major,346550.0,147530.0,0.4257,Public report,0,0,1,1,3,1.2771000000000001,62803.521,0.4257105756745058,3.0,0.07830000000000001
FE-00652,2022,Bridge,Prestressed Concrete,Rural Midwest,Mild,38,0.0347,Erosion,Catastrophic,777977.0,714983.0,0.919,Emergency,1,26,1,0,4,3.676,657069.377,0.9190284545687083,0.14814814814814814,0.1388
FE-00653,2015,Building,Steel (A514 HY),Industrial Ohio,Moderate,44,0.0448,Corrosion,Major,255051.0,103797.0,0.407,Routine inspection,0,0,1,1,3,1.2209999999999999,42245.379,0.40696566569039133,3.0,0.1344
FE-00654,2021,Bridge,Steel (A588 Weathering),Coastal California,Moderate,77,0.0416,Buckling,Moderate,3370259.0,586847.0,0.1741,Emergency,0,0,1,0,2,0.3482,102170.06270000001,0.1741251933456746,2.0,0.0832
FE-00655,2020,Pipeline,Reinforced Concrete,Rural Midwest,Mild,93,0.0155,Overload,Major,450573.0,316854.0,0.7032,Sensor alert,0,0,1,0,3,2.1096000000000004,222811.73280000003,0.7032245607260089,3.0,0.0465
FE-00656,2006,Pipeline,Steel (A36),Industrial Ohio,Moderate,49,0.0456,Corrosion,Minor,2332149.0,167206.0,0.0717,Public report,0,0,1,0,1,0.0717,11988.6702,0.07169610518024364,1.0,0.0456
FE-00657,2014,Pipeline,Steel (A36),Coastal Florida,Severe,47,0.1072,Brittle fracture,Moderate,2917894.0,299843.0,0.1028,Routine inspection,1,3,1,0,2,0.2056,30823.8604,0.10276007284706025,0.5,0.2144
FE-00658,2009,Bridge,Prestressed Concrete,Coastal Carolina,Severe,41,0.0996,Fatigue crack,Moderate,10190016.0,1975775.0,0.1939,Routine inspection,0,0,1,0,2,0.3878,383102.77249999996,0.19389321861712483,2.0,0.1992
FE-00659,2023,Pipeline,Reinforced Concrete,Coastal Texas,Severe,35,0.0571,Erosion,Major,824483.0,529240.0,0.6419,Public report,0,0,1,0,3,1.9257,339719.156,0.6419052909520269,3.0,0.1713
FE-00660,2008,Building,Reinforced Concrete,Desert Southwest,Mild,45,0.0255,Corrosion,Moderate,221041.0,37877.0,0.1714,Emergency,0,0,0,0,2,0.3428,6492.1178,0.17135734999389254,2.0,0.051
FE-00661,2020,Bridge,Steel (A588 Weathering),Urban West,Mild,41,0.0188,Overload,Major,3921206.0,1417899.0,0.3616,Public report,1,12,0,1,3,1.0848,512712.27839999995,0.3615976819376488,0.23076923076923078,0.056400000000000006
FE-00662,2020,Bridge,Steel (A588 Weathering),Urban Northeast,Moderate,66,0.0158,Corrosion,Minor,868152.0,37588.0,0.0433,Load test,0,0,1,0,1,0.0433,1627.5603999999998,0.04329656557837798,1.0,0.0158
FE-00663,2016,Pipeline,Prestressed Concrete,Coastal Texas,Severe,47,0.0766,Fatigue crack,Moderate,387390.0,56661.0,0.1463,Routine inspection,0,0,1,0,2,0.2926,8289.5043,0.14626345543250988,2.0,0.1532
FE-00664,2012,Building,Steel (A36),Pacific Northwest,Mild,11,0.0464,Erosion,Moderate,986500.0,185653.0,0.1882,Load test,0,0,1,0,2,0.3764,34939.8946,0.18819361378611252,2.0,0.0928
FE-00665,2005,Pipeline,Steel (A588 Weathering),Rural Midwest,Mild,48,0.0131,Fatigue crack,Moderate,756627.0,174240.0,0.2303,Routine inspection,0,0,1,0,2,0.4606,40127.472,0.23028519997303823,2.0,0.0262
FE-00666,2023,Building,Reinforced Concrete,Coastal Texas,Severe,39,0.0966,Corrosion,Minor,1478082.0,106966.0,0.0724,Sensor alert,0,0,1,0,1,0.0724,7744.338400000001,0.07236810948242385,1.0,0.0966
FE-00667,2021,Bridge,Steel (A36),Pacific Northwest,Mild,36,0.0386,Fatigue crack,Moderate,860553.0,196015.0,0.2278,Routine inspection,0,0,1,0,2,0.4556,44652.217,0.2277779520842993,2.0,0.0772
FE-00668,2015,Building,Aluminium Alloy,Urban Midwest,Moderate,60,0.057,Erosion,Major,11046391.0,6212690.0,0.5624,Public report,0,0,0,0,3,1.6872,3494016.856,0.5624180784475219,3.0,0.171
FE-00669,2007,Bridge,Prestressed Concrete,Industrial Michigan,Moderate,59,0.0358,Corrosion,Moderate,338810.0,52154.0,0.1539,Routine inspection,0,0,1,0,2,0.3078,8026.5006,0.15393288273663705,2.0,0.0716
FE-00670,2017,Bridge,Composite Steel-Concrete,Rural South,Mild,48,0.0568,Corrosion,Catastrophic,1775014.0,1495837.0,0.8427,Routine inspection,0,0,1,1,4,3.3708,1260541.8399,0.8427184236293348,4.0,0.2272
FE-00671,2009,Building,Prestressed Concrete,Coastal California,Moderate,62,0.0747,Creep,Moderate,1689255.0,371967.0,0.2202,Load test,1,5,1,0,2,0.4404,81907.1334,0.22019588516831384,0.3333333333333333,0.1494
FE-00672,2019,Bridge,Reinforced Concrete,Urban Midwest,Moderate,58,0.0633,Corrosion,Minor,1122963.0,81957.0,0.073,Routine inspection,1,5,1,0,1,0.073,5982.861,0.07298281421560639,0.16666666666666666,0.0633
FE-00673,2005,Bridge,Composite Steel-Concrete,Coastal Florida,Severe,55,0.1304,Corrosion,Moderate,445153.0,74941.0,0.1683,Routine inspection,1,19,1,0,2,0.3366,12612.570300000001,0.1683488598302157,0.1,0.2608
FE-00674,2017,Building,Steel (A514 HY),Industrial New Jersey,Moderate,80,0.0876,Fatigue crack,Moderate,2009247.0,501503.0,0.2496,Routine inspection,0,0,1,0,2,0.4992,125175.1488,0.24959748602337095,2.0,0.1752
FE-00675,2008,Bridge,Steel (A36),Urban Midwest,Moderate,36,0.0368,Corrosion,Moderate,3092746.0,548101.0,0.1772,Public report,0,0,1,0,2,0.3544,97123.4972,0.17722147243905578,2.0,0.0736
FE-00676,2005,Bridge,Steel (A514 HY),Rural Midwest,Mild,62,0.022,Buckling,Minor,767030.0,38874.0,0.0507,Routine inspection,1,7,1,0,1,0.0507,1970.9118,0.05068119891008174,0.125,0.022
FE-00677,2010,Pipeline,Steel (A36),Coastal Florida,Severe,69,0.0604,Overload,Catastrophic,966547.0,974883.0,1.0086,Public report,0,0,1,1,4,4.0344,983266.9937999999,1.0086245159314549,4.0,0.2416
FE-00678,2013,Building,Timber,Pacific Northwest,Mild,45,0.0494,Fatigue crack,Catastrophic,1056183.0,814871.0,0.7715,Load test,0,0,0,1,4,3.086,628672.9765,0.7715244422604794,4.0,0.1976
FE-00679,2009,Bridge,Steel (A36),Urban Midwest,Moderate,52,0.0301,Corrosion,Minor,4579244.0,293406.0,0.0641,Load test,0,0,0,0,1,0.0641,18807.3246,0.06407302166034394,1.0,0.0301
FE-00680,2023,Building,Steel (A36),Urban Midwest,Moderate,33,0.0387,Erosion,Moderate,5139716.0,669631.0,0.1303,Routine inspection,0,0,1,0,2,0.2606,87252.9193,0.13028560332905553,2.0,0.0774
FE-00681,2007,Building,Timber,Industrial Michigan,Moderate,38,0.0656,Fatigue crack,Catastrophic,1791309.0,2247037.0,1.2544,Routine inspection,1,6,1,1,4,5.0176,2818683.2128,1.2544106014093603,0.5714285714285714,0.2624
FE-00682,2014,Building,FRP Composite,Desert Southwest,Mild,57,0.0164,Overload,Moderate,453095.0,101335.0,0.2237,Emergency,1,34,1,0,2,0.4474,22668.6395,0.22365066928569063,0.05714285714285714,0.0328
FE-00683,2011,Bridge,Reinforced Concrete,Coastal Florida,Severe,47,0.1385,Corrosion,Catastrophic,2000115.0,1260569.0,0.6302,Routine inspection,0,0,0,1,4,2.5208,794410.5838,0.6302482607250083,4.0,0.554
FE-00684,2018,Power Plant,Reinforced Concrete,Desert Southwest,Mild,23,0.0119,Corrosion,Moderate,1016786.0,294127.0,0.2893,Routine inspection,1,5,1,0,2,0.5786,85090.9411,0.28927129209096114,0.3333333333333333,0.0238
FE-00685,2012,Building,Composite Steel-Concrete,Urban Midwest,Moderate,39,0.026,Buckling,Moderate,2951064.0,875269.0,0.2966,Public report,0,0,0,0,2,0.5932,259604.78539999996,0.2965943808741525,2.0,0.052
FE-00686,2013,Building,Cast Iron,Coastal Florida,Severe,39,0.1174,Corrosion,Minor,15766355.0,481513.0,0.0305,Emergency,1,17,1,0,1,0.0305,14686.146499999999,0.030540540283407292,0.05555555555555555,0.1174
FE-00687,2018,Bridge,FRP Composite,Urban Midwest,Moderate,26,0.0524,Erosion,Minor,4673699.0,119713.0,0.0256,Emergency,1,29,0,0,1,0.0256,3064.6528000000003,0.025614186964115576,0.03333333333333333,0.0524
FE-00688,2013,Building,Prestressed Concrete,Urban Midwest,Moderate,45,0.0354,Brittle fracture,Catastrophic,932489.0,1041001.0,1.1164,Load test,1,11,1,1,4,4.4656,1162173.5164,1.1163681287393203,0.3333333333333333,0.1416
FE-00689,2011,Bridge,Steel (A514 HY),Coastal Florida,Severe,49,0.0757,Brittle fracture,Moderate,2307758.0,416669.0,0.1806,Load test,0,0,0,0,2,0.3612,75250.4214,0.18055142696937893,2.0,0.1514
